Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
2020-07-22,2020-07-22,2020-07-22,,567,,http://reference.data.gov.uk/id/day/2020-07-22
2020-07-23,2020-07-23,2020-07-23,,568,,http://reference.data.gov.uk/id/day/2020-07-23
2020-07-24,2020-07-24,2020-07-24,,569,,http://reference.data.gov.uk/id/day/2020-07-24
2020-07-25,2020-07-25,2020-07-25,,570,,http://reference.data.gov.uk/id/day/2020-07-25
2020-07-26,2020-07-26,2020-07-26,,571,,http://reference.data.gov.uk/id/day/2020-07-26
2020-07-27,2020-07-27,2020-07-27,,572,,http://reference.data.gov.uk/id/day/2020-07-27
2020-07-28,2020-07-28,2020-07-28,,573,,http://reference.data.gov.uk/id/day/2020-07-28
2020-07-29,2020-07-29,2020-07-29,,574,,http://reference.data.gov.uk/id/day/2020-07-29
2020-07-30,2020-07-30,2020-07-30,,575,,http://reference.data.gov.uk/id/day/2020-07-30
2020-07-31,2020-07-31,2020-07-31,,576,,http://reference.data.gov.uk/id/day/2020-07-31
2020-08-01,2020-08-01,2020-08-01,,577,,http://reference.data.gov.uk/id/day/2020-08-01
2020-08-02,2020-08-02,2020-08-02,,578,,http://reference.data.gov.uk/id/day/2020-08-02
2020-08-03,2020-08-03,2020-08-03,,579,,http://reference.data.gov.uk/id/day/2020-08-03
2020-08-04,2020-08-04,2020-08-04,,580,,http://reference.data.gov.uk/id/day/2020-08-04
2020-08-05,2020-08-05,2020-08-05,,581,,http://reference.data.gov.uk/id/day/2020-08-05
2020-08-06,2020-08-06,2020-08-06,,582,,http://reference.data.gov.uk/id/day/2020-08-06
2020-08-07,2020-08-07,2020-08-07,,583,,http://reference.data.gov.uk/id/day/2020-08-07
2020-08-08,2020-08-08,2020-08-08,,584,,http://reference.data.gov.uk/id/day/2020-08-08
2020-08-09,2020-08-09,2020-08-09,,585,,http://reference.data.gov.uk/id/day/2020-08-09
2020-08-10,2020-08-10,2020-08-10,,586,,http://reference.data.gov.uk/id/day/2020-08-10
2020-08-11,2020-08-11,2020-08-11,,587,,http://reference.data.gov.uk/id/day/2020-08-11
2020-08-12,2020-08-12,2020-08-12,,588,,http://reference.data.gov.uk/id/day/2020-08-12
2020-08-13,2020-08-13,2020-08-13,,589,,http://reference.data.gov.uk/id/day/2020-08-13
2020-08-14,2020-08-14,2020-08-14,,590,,http://reference.data.gov.uk/id/day/2020-08-14
2020-08-15,2020-08-15,2020-08-15,,591,,http://reference.data.gov.uk/id/day/2020-08-15
2020-08-16,2020-08-16,2020-08-16,,592,,http://reference.data.gov.uk/id/day/2020-08-16
2020-08-17,2020-08-17,2020-08-17,,593,,http://reference.data.gov.uk/id/day/2020-08-17
2020-08-18,2020-08-18,2020-08-18,,594,,http://reference.data.gov.uk/id/day/2020-08-18
2020-08-19,2020-08-19,2020-08-19,,595,,http://reference.data.gov.uk/id/day/2020-08-19
2020-08-20,2020-08-20,2020-08-20,,596,,http://reference.data.gov.uk/id/day/2020-08-20
2020-08-21,2020-08-21,2020-08-21,,597,,http://reference.data.gov.uk/id/day/2020-08-21
2020-08-22,2020-08-22,2020-08-22,,598,,http://reference.data.gov.uk/id/day/2020-08-22
2020-08-23,2020-08-23,2020-08-23,,599,,http://reference.data.gov.uk/id/day/2020-08-23
2020-08-24,2020-08-24,2020-08-24,,600,,http://reference.data.gov.uk/id/day/2020-08-24
2020-08-25,2020-08-25,2020-08-25,,601,,http://reference.data.gov.uk/id/day/2020-08-25
2020-08-26,2020-08-26,2020-08-26,,602,,http://reference.data.gov.uk/id/day/2020-08-26
2020-08-27,2020-08-27,2020-08-27,,603,,http://reference.data.gov.uk/id/day/2020-08-27
2020-08-28,2020-08-28,2020-08-28,,604,,http://reference.data.gov.uk/id/day/2020-08-28
2020-08-29,2020-08-29,2020-08-29,,605,,http://reference.data.gov.uk/id/day/2020-08-29
2020-08-30,2020-08-30,2020-08-30,,606,,http://reference.data.gov.uk/id/day/2020-08-30
2020-08-31,2020-08-31,2020-08-31,,607,,http://reference.data.gov.uk/id/day/2020-08-31
2020-09-01,2020-09-01,2020-09-01,,608,,http://reference.data.gov.uk/id/day/2020-09-01
2020-09-02,2020-09-02,2020-09-02,,609,,http://reference.data.gov.uk/id/day/2020-09-02
2020-09-03,2020-09-03,2020-09-03,,610,,http://reference.data.gov.uk/id/day/2020-09-03
2020-09-04,2020-09-04,2020-09-04,,611,,http://reference.data.gov.uk/id/day/2020-09-04
2020-09-05,2020-09-05,2020-09-05,,612,,http://reference.data.gov.uk/id/day/2020-09-05
2020-09-06,2020-09-06,2020-09-06,,613,,http://reference.data.gov.uk/id/day/2020-09-06
2020-09-07,2020-09-07,2020-09-07,,614,,http://reference.data.gov.uk/id/day/2020-09-07
2020-09-08,2020-09-08,2020-09-08,,615,,http://reference.data.gov.uk/id/day/2020-09-08
2020-09-09,2020-09-09,2020-09-09,,616,,http://reference.data.gov.uk/id/day/2020-09-09
2020-09-10,2020-09-10,2020-09-10,,617,,http://reference.data.gov.uk/id/day/2020-09-10
2020-09-11,2020-09-11,2020-09-11,,618,,http://reference.data.gov.uk/id/day/2020-09-11
2020-09-12,2020-09-12,2020-09-12,,619,,http://reference.data.gov.uk/id/day/2020-09-12
2020-09-13,2020-09-13,2020-09-13,,620,,http://reference.data.gov.uk/id/day/2020-09-13
2020-09-14,2020-09-14,2020-09-14,,621,,http://reference.data.gov.uk/id/day/2020-09-14
2020-09-15,2020-09-15,2020-09-15,,622,,http://reference.data.gov.uk/id/day/2020-09-15
2020-09-16,2020-09-16,2020-09-16,,623,,http://reference.data.gov.uk/id/day/2020-09-16
2020-09-17,2020-09-17,2020-09-17,,624,,http://reference.data.gov.uk/id/day/2020-09-17
2020-09-18,2020-09-18,2020-09-18,,625,,http://reference.data.gov.uk/id/day/2020-09-18
2020-09-19,2020-09-19,2020-09-19,,626,,http://reference.data.gov.uk/id/day/2020-09-19
2020-09-20,2020-09-20,2020-09-20,,627,,http://reference.data.gov.uk/id/day/2020-09-20
2020-09-21,2020-09-21,2020-09-21,,628,,http://reference.data.gov.uk/id/day/2020-09-21
2020-09-22,2020-09-22,2020-09-22,,629,,http://reference.data.gov.uk/id/day/2020-09-22
2020-09-23,2020-09-23,2020-09-23,,630,,http://reference.data.gov.uk/id/day/2020-09-23
2020-09-24,2020-09-24,2020-09-24,,631,,http://reference.data.gov.uk/id/day/2020-09-24
2020-09-25,2020-09-25,2020-09-25,,632,,http://reference.data.gov.uk/id/day/2020-09-25
2020-09-26,2020-09-26,2020-09-26,,633,,http://reference.data.gov.uk/id/day/2020-09-26
2020-09-27,2020-09-27,2020-09-27,,634,,http://reference.data.gov.uk/id/day/2020-09-27
2020-09-28,2020-09-28,2020-09-28,,635,,http://reference.data.gov.uk/id/day/2020-09-28
2020-09-29,2020-09-29,2020-09-29,,636,,http://reference.data.gov.uk/id/day/2020-09-29
2020-09-30,2020-09-30,2020-09-30,,637,,http://reference.data.gov.uk/id/day/2020-09-30
2020-10-01,2020-10-01,2020-10-01,,638,,http://reference.data.gov.uk/id/day/2020-10-01
2020-10-02,2020-10-02,2020-10-02,,639,,http://reference.data.gov.uk/id/day/2020-10-02
2020-10-03,2020-10-03,2020-10-03,,640,,http://reference.data.gov.uk/id/day/2020-10-03
2020-10-04,2020-10-04,2020-10-04,,641,,http://reference.data.gov.uk/id/day/2020-10-04
2020-10-05,2020-10-05,2020-10-05,,642,,http://reference.data.gov.uk/id/day/2020-10-05
2020-10-06,2020-10-06,2020-10-06,,643,,http://reference.data.gov.uk/id/day/2020-10-06
2020-10-07,2020-10-07,2020-10-07,,644,,http://reference.data.gov.uk/id/day/2020-10-07
2020-10-08,2020-10-08,2020-10-08,,645,,http://reference.data.gov.uk/id/day/2020-10-08
2020-10-09,2020-10-09,2020-10-09,,646,,http://reference.data.gov.uk/id/day/2020-10-09
2020-10-10,2020-10-10,2020-10-10,,647,,http://reference.data.gov.uk/id/day/2020-10-10
2020-10-11,2020-10-11,2020-10-11,,648,,http://reference.data.gov.uk/id/day/2020-10-11
2020-10-12,2020-10-12,2020-10-12,,649,,http://reference.data.gov.uk/id/day/2020-10-12
2020-10-13,2020-10-13,2020-10-13,,650,,http://reference.data.gov.uk/id/day/2020-10-13
2020-10-14,2020-10-14,2020-10-14,,651,,http://reference.data.gov.uk/id/day/2020-10-14
2020-10-15,2020-10-15,2020-10-15,,652,,http://reference.data.gov.uk/id/day/2020-10-15
2020-10-16,2020-10-16,2020-10-16,,653,,http://reference.data.gov.uk/id/day/2020-10-16
2020-10-17,2020-10-17,2020-10-17,,654,,http://reference.data.gov.uk/id/day/2020-10-17
2020-10-18,2020-10-18,2020-10-18,,655,,http://reference.data.gov.uk/id/day/2020-10-18
2020-10-19,2020-10-19,2020-10-19,,656,,http://reference.data.gov.uk/id/day/2020-10-19
2020-10-20,2020-10-20,2020-10-20,,657,,http://reference.data.gov.uk/id/day/2020-10-20
2020-10-21,2020-10-21,2020-10-21,,658,,http://reference.data.gov.uk/id/day/2020-10-21
2020-10-22,2020-10-22,2020-10-22,,659,,http://reference.data.gov.uk/id/day/2020-10-22
2020-10-23,2020-10-23,2020-10-23,,660,,http://reference.data.gov.uk/id/day/2020-10-23
2020-10-24,2020-10-24,2020-10-24,,661,,http://reference.data.gov.uk/id/day/2020-10-24
2020-10-25,2020-10-25,2020-10-25,,662,,http://reference.data.gov.uk/id/day/2020-10-25
2020-10-26,2020-10-26,2020-10-26,,663,,http://reference.data.gov.uk/id/day/2020-10-26
2020-10-27,2020-10-27,2020-10-27,,664,,http://reference.data.gov.uk/id/day/2020-10-27
2020-10-28,2020-10-28,2020-10-28,,665,,http://reference.data.gov.uk/id/day/2020-10-28
2020-10-29,2020-10-29,2020-10-29,,666,,http://reference.data.gov.uk/id/day/2020-10-29
2020-10-30,2020-10-30,2020-10-30,,667,,http://reference.data.gov.uk/id/day/2020-10-30
2020-10-31,2020-10-31,2020-10-31,,668,,http://reference.data.gov.uk/id/day/2020-10-31
2020-11-01,2020-11-01,2020-11-01,,669,,http://reference.data.gov.uk/id/day/2020-11-01
2020-11-02,2020-11-02,2020-11-02,,670,,http://reference.data.gov.uk/id/day/2020-11-02
2020-11-03,2020-11-03,2020-11-03,,671,,http://reference.data.gov.uk/id/day/2020-11-03
2020-11-04,2020-11-04,2020-11-04,,672,,http://reference.data.gov.uk/id/day/2020-11-04
2020-11-05,2020-11-05,2020-11-05,,673,,http://reference.data.gov.uk/id/day/2020-11-05
2020-11-06,2020-11-06,2020-11-06,,674,,http://reference.data.gov.uk/id/day/2020-11-06
2020-11-07,2020-11-07,2020-11-07,,675,,http://reference.data.gov.uk/id/day/2020-11-07
2020-11-08,2020-11-08,2020-11-08,,676,,http://reference.data.gov.uk/id/day/2020-11-08
2020-11-09,2020-11-09,2020-11-09,,677,,http://reference.data.gov.uk/id/day/2020-11-09
2020-11-10,2020-11-10,2020-11-10,,678,,http://reference.data.gov.uk/id/day/2020-11-10
2020-11-11,2020-11-11,2020-11-11,,679,,http://reference.data.gov.uk/id/day/2020-11-11
2020-11-12,2020-11-12,2020-11-12,,680,,http://reference.data.gov.uk/id/day/2020-11-12
2020-11-13,2020-11-13,2020-11-13,,681,,http://reference.data.gov.uk/id/day/2020-11-13
2020-11-14,2020-11-14,2020-11-14,,682,,http://reference.data.gov.uk/id/day/2020-11-14
2020-11-15,2020-11-15,2020-11-15,,683,,http://reference.data.gov.uk/id/day/2020-11-15
2020-11-16,2020-11-16,2020-11-16,,684,,http://reference.data.gov.uk/id/day/2020-11-16
2020-11-17,2020-11-17,2020-11-17,,685,,http://reference.data.gov.uk/id/day/2020-11-17
2020-11-18,2020-11-18,2020-11-18,,686,,http://reference.data.gov.uk/id/day/2020-11-18
2020-11-19,2020-11-19,2020-11-19,,687,,http://reference.data.gov.uk/id/day/2020-11-19
2020-11-20,2020-11-20,2020-11-20,,688,,http://reference.data.gov.uk/id/day/2020-11-20
2020-11-21,2020-11-21,2020-11-21,,689,,http://reference.data.gov.uk/id/day/2020-11-21
2020-11-22,2020-11-22,2020-11-22,,690,,http://reference.data.gov.uk/id/day/2020-11-22
2020-11-23,2020-11-23,2020-11-23,,691,,http://reference.data.gov.uk/id/day/2020-11-23
2020-11-24,2020-11-24,2020-11-24,,692,,http://reference.data.gov.uk/id/day/2020-11-24
2020-11-25,2020-11-25,2020-11-25,,693,,http://reference.data.gov.uk/id/day/2020-11-25
2020-11-26,2020-11-26,2020-11-26,,694,,http://reference.data.gov.uk/id/day/2020-11-26
2020-11-27,2020-11-27,2020-11-27,,695,,http://reference.data.gov.uk/id/day/2020-11-27
2020-11-28,2020-11-28,2020-11-28,,696,,http://reference.data.gov.uk/id/day/2020-11-28
2020-11-29,2020-11-29,2020-11-29,,697,,http://reference.data.gov.uk/id/day/2020-11-29
2020-11-30,2020-11-30,2020-11-30,,698,,http://reference.data.gov.uk/id/day/2020-11-30
2020-12-01,2020-12-01,2020-12-01,,699,,http://reference.data.gov.uk/id/day/2020-12-01
2020-12-02,2020-12-02,2020-12-02,,700,,http://reference.data.gov.uk/id/day/2020-12-02
2020-12-03,2020-12-03,2020-12-03,,701,,http://reference.data.gov.uk/id/day/2020-12-03
2020-12-04,2020-12-04,2020-12-04,,702,,http://reference.data.gov.uk/id/day/2020-12-04
2020-12-05,2020-12-05,2020-12-05,,703,,http://reference.data.gov.uk/id/day/2020-12-05
2020-12-06,2020-12-06,2020-12-06,,704,,http://reference.data.gov.uk/id/day/2020-12-06
2020-12-07,2020-12-07,2020-12-07,,705,,http://reference.data.gov.uk/id/day/2020-12-07
2020-12-08,2020-12-08,2020-12-08,,706,,http://reference.data.gov.uk/id/day/2020-12-08
2020-12-09,2020-12-09,2020-12-09,,707,,http://reference.data.gov.uk/id/day/2020-12-09
2020-12-10,2020-12-10,2020-12-10,,708,,http://reference.data.gov.uk/id/day/2020-12-10
2020-12-11,2020-12-11,2020-12-11,,709,,http://reference.data.gov.uk/id/day/2020-12-11
2020-12-12,2020-12-12,2020-12-12,,710,,http://reference.data.gov.uk/id/day/2020-12-12
2020-12-13,2020-12-13,2020-12-13,,711,,http://reference.data.gov.uk/id/day/2020-12-13
2020-12-14,2020-12-14,2020-12-14,,712,,http://reference.data.gov.uk/id/day/2020-12-14
2020-12-15,2020-12-15,2020-12-15,,713,,http://reference.data.gov.uk/id/day/2020-12-15
2020-12-16,2020-12-16,2020-12-16,,714,,http://reference.data.gov.uk/id/day/2020-12-16
2020-12-17,2020-12-17,2020-12-17,,715,,http://reference.data.gov.uk/id/day/2020-12-17
2020-12-18,2020-12-18,2020-12-18,,716,,http://reference.data.gov.uk/id/day/2020-12-18
2020-12-19,2020-12-19,2020-12-19,,717,,http://reference.data.gov.uk/id/day/2020-12-19
2020-12-20,2020-12-20,2020-12-20,,718,,http://reference.data.gov.uk/id/day/2020-12-20
2020-12-21,2020-12-21,2020-12-21,,719,,http://reference.data.gov.uk/id/day/2020-12-21
2020-12-22,2020-12-22,2020-12-22,,720,,http://reference.data.gov.uk/id/day/2020-12-22
2020-12-23,2020-12-23,2020-12-23,,721,,http://reference.data.gov.uk/id/day/2020-12-23
2020-12-24,2020-12-24,2020-12-24,,722,,http://reference.data.gov.uk/id/day/2020-12-24
2020-12-25,2020-12-25,2020-12-25,,723,,http://reference.data.gov.uk/id/day/2020-12-25
2020-12-26,2020-12-26,2020-12-26,,724,,http://reference.data.gov.uk/id/day/2020-12-26
2020-12-27,2020-12-27,2020-12-27,,725,,http://reference.data.gov.uk/id/day/2020-12-27
2020-12-28,2020-12-28,2020-12-28,,726,,http://reference.data.gov.uk/id/day/2020-12-28
2020-12-29,2020-12-29,2020-12-29,,727,,http://reference.data.gov.uk/id/day/2020-12-29
2020-12-30,2020-12-30,2020-12-30,,728,,http://reference.data.gov.uk/id/day/2020-12-30
2020-12-31,2020-12-31,2020-12-31,,729,,http://reference.data.gov.uk/id/day/2020-12-31
2021-01-01,2021-01-01,2021-01-01,,730,,http://reference.data.gov.uk/id/day/2021-01-01
2021-01-02,2021-01-02,2021-01-02,,731,,http://reference.data.gov.uk/id/day/2021-01-02
2021-01-03,2021-01-03,2021-01-03,,732,,http://reference.data.gov.uk/id/day/2021-01-03
2021-01-04,2021-01-04,2021-01-04,,733,,http://reference.data.gov.uk/id/day/2021-01-04
2021-01-05,2021-01-05,2021-01-05,,734,,http://reference.data.gov.uk/id/day/2021-01-05
2021-01-06,2021-01-06,2021-01-06,,735,,http://reference.data.gov.uk/id/day/2021-01-06
2021-01-07,2021-01-07,2021-01-07,,736,,http://reference.data.gov.uk/id/day/2021-01-07
2021-01-08,2021-01-08,2021-01-08,,737,,http://reference.data.gov.uk/id/day/2021-01-08
2021-01-09,2021-01-09,2021-01-09,,738,,http://reference.data.gov.uk/id/day/2021-01-09
2021-01-10,2021-01-10,2021-01-10,,739,,http://reference.data.gov.uk/id/day/2021-01-10
2021-01-11,2021-01-11,2021-01-11,,740,,http://reference.data.gov.uk/id/day/2021-01-11
2021-01-12,2021-01-12,2021-01-12,,741,,http://reference.data.gov.uk/id/day/2021-01-12
2021-01-13,2021-01-13,2021-01-13,,742,,http://reference.data.gov.uk/id/day/2021-01-13
2021-01-14,2021-01-14,2021-01-14,,743,,http://reference.data.gov.uk/id/day/2021-01-14
2021-01-15,2021-01-15,2021-01-15,,744,,http://reference.data.gov.uk/id/day/2021-01-15
2021-01-16,2021-01-16,2021-01-16,,745,,http://reference.data.gov.uk/id/day/2021-01-16
2021-01-17,2021-01-17,2021-01-17,,746,,http://reference.data.gov.uk/id/day/2021-01-17
2021-01-18,2021-01-18,2021-01-18,,747,,http://reference.data.gov.uk/id/day/2021-01-18
2021-01-19,2021-01-19,2021-01-19,,748,,http://reference.data.gov.uk/id/day/2021-01-19
2021-01-20,2021-01-20,2021-01-20,,749,,http://reference.data.gov.uk/id/day/2021-01-20
2021-01-21,2021-01-21,2021-01-21,,750,,http://reference.data.gov.uk/id/day/2021-01-21
2021-01-22,2021-01-22,2021-01-22,,751,,http://reference.data.gov.uk/id/day/2021-01-22
2021-01-23,2021-01-23,2021-01-23,,752,,http://reference.data.gov.uk/id/day/2021-01-23
2021-01-24,2021-01-24,2021-01-24,,753,,http://reference.data.gov.uk/id/day/2021-01-24
2021-01-25,2021-01-25,2021-01-25,,754,,http://reference.data.gov.uk/id/day/2021-01-25
2021-01-26,2021-01-26,2021-01-26,,755,,http://reference.data.gov.uk/id/day/2021-01-26
2021-01-27,2021-01-27,2021-01-27,,756,,http://reference.data.gov.uk/id/day/2021-01-27
2021-01-28,2021-01-28,2021-01-28,,757,,http://reference.data.gov.uk/id/day/2021-01-28
2021-01-29,2021-01-29,2021-01-29,,758,,http://reference.data.gov.uk/id/day/2021-01-29
2021-01-30,2021-01-30,2021-01-30,,759,,http://reference.data.gov.uk/id/day/2021-01-30
2021-01-31,2021-01-31,2021-01-31,,760,,http://reference.data.gov.uk/id/day/2021-01-31
2021-02-01,2021-02-01,2021-02-01,,761,,http://reference.data.gov.uk/id/day/2021-02-01
2021-02-02,2021-02-02,2021-02-02,,762,,http://reference.data.gov.uk/id/day/2021-02-02
2021-02-03,2021-02-03,2021-02-03,,763,,http://reference.data.gov.uk/id/day/2021-02-03
2021-02-04,2021-02-04,2021-02-04,,764,,http://reference.data.gov.uk/id/day/2021-02-04
2021-02-05,2021-02-05,2021-02-05,,765,,http://reference.data.gov.uk/id/day/2021-02-05
2021-02-06,2021-02-06,2021-02-06,,766,,http://reference.data.gov.uk/id/day/2021-02-06
2021-02-07,2021-02-07,2021-02-07,,767,,http://reference.data.gov.uk/id/day/2021-02-07
2021-02-08,2021-02-08,2021-02-08,,768,,http://reference.data.gov.uk/id/day/2021-02-08
2021-02-09,2021-02-09,2021-02-09,,769,,http://reference.data.gov.uk/id/day/2021-02-09
2021-02-10,2021-02-10,2021-02-10,,770,,http://reference.data.gov.uk/id/day/2021-02-10
2021-02-11,2021-02-11,2021-02-11,,771,,http://reference.data.gov.uk/id/day/2021-02-11
2021-02-12,2021-02-12,2021-02-12,,772,,http://reference.data.gov.uk/id/day/2021-02-12
2021-02-13,2021-02-13,2021-02-13,,773,,http://reference.data.gov.uk/id/day/2021-02-13
2021-02-14,2021-02-14,2021-02-14,,774,,http://reference.data.gov.uk/id/day/2021-02-14
2021-02-15,2021-02-15,2021-02-15,,775,,http://reference.data.gov.uk/id/day/2021-02-15
2021-02-16,2021-02-16,2021-02-16,,776,,http://reference.data.gov.uk/id/day/2021-02-16
2021-02-17,2021-02-17,2021-02-17,,777,,http://reference.data.gov.uk/id/day/2021-02-17
2021-02-18,2021-02-18,2021-02-18,,778,,http://reference.data.gov.uk/id/day/2021-02-18
2021-02-19,2021-02-19,2021-02-19,,779,,http://reference.data.gov.uk/id/day/2021-02-19
2021-02-20,2021-02-20,2021-02-20,,780,,http://reference.data.gov.uk/id/day/2021-02-20
2021-02-21,2021-02-21,2021-02-21,,781,,http://reference.data.gov.uk/id/day/2021-02-21
2021-02-22,2021-02-22,2021-02-22,,782,,http://reference.data.gov.uk/id/day/2021-02-22
2021-02-23,2021-02-23,2021-02-23,,783,,http://reference.data.gov.uk/id/day/2021-02-23
2021-02-24,2021-02-24,2021-02-24,,784,,http://reference.data.gov.uk/id/day/2021-02-24
2021-02-25,2021-02-25,2021-02-25,,785,,http://reference.data.gov.uk/id/day/2021-02-25
2021-02-26,2021-02-26,2021-02-26,,786,,http://reference.data.gov.uk/id/day/2021-02-26
2021-02-27,2021-02-27,2021-02-27,,787,,http://reference.data.gov.uk/id/day/2021-02-27
2021-02-28,2021-02-28,2021-02-28,,788,,http://reference.data.gov.uk/id/day/2021-02-28
2021-03-01,2021-03-01,2021-03-01,,789,,http://reference.data.gov.uk/id/day/2021-03-01
2021-03-02,2021-03-02,2021-03-02,,790,,http://reference.data.gov.uk/id/day/2021-03-02
2021-03-03,2021-03-03,2021-03-03,,791,,http://reference.data.gov.uk/id/day/2021-03-03
2021-03-04,2021-03-04,2021-03-04,,792,,http://reference.data.gov.uk/id/day/2021-03-04
2021-03-05,2021-03-05,2021-03-05,,793,,http://reference.data.gov.uk/id/day/2021-03-05
2021-03-06,2021-03-06,2021-03-06,,794,,http://reference.data.gov.uk/id/day/2021-03-06
2021-03-07,2021-03-07,2021-03-07,,795,,http://reference.data.gov.uk/id/day/2021-03-07
2021-03-08,2021-03-08,2021-03-08,,796,,http://reference.data.gov.uk/id/day/2021-03-08
2021-03-09,2021-03-09,2021-03-09,,797,,http://reference.data.gov.uk/id/day/2021-03-09
2021-03-10,2021-03-10,2021-03-10,,798,,http://reference.data.gov.uk/id/day/2021-03-10
2021-03-11,2021-03-11,2021-03-11,,799,,http://reference.data.gov.uk/id/day/2021-03-11
2021-03-12,2021-03-12,2021-03-12,,800,,http://reference.data.gov.uk/id/day/2021-03-12
2021-03-13,2021-03-13,2021-03-13,,801,,http://reference.data.gov.uk/id/day/2021-03-13
2021-03-14,2021-03-14,2021-03-14,,802,,http://reference.data.gov.uk/id/day/2021-03-14
2021-03-15,2021-03-15,2021-03-15,,803,,http://reference.data.gov.uk/id/day/2021-03-15
2021-03-16,2021-03-16,2021-03-16,,804,,http://reference.data.gov.uk/id/day/2021-03-16
2021-03-17,2021-03-17,2021-03-17,,805,,http://reference.data.gov.uk/id/day/2021-03-17
2021-03-18,2021-03-18,2021-03-18,,806,,http://reference.data.gov.uk/id/day/2021-03-18
2021-03-19,2021-03-19,2021-03-19,,807,,http://reference.data.gov.uk/id/day/2021-03-19
2021-03-20,2021-03-20,2021-03-20,,808,,http://reference.data.gov.uk/id/day/2021-03-20
2021-03-21,2021-03-21,2021-03-21,,809,,http://reference.data.gov.uk/id/day/2021-03-21
2021-03-22,2021-03-22,2021-03-22,,810,,http://reference.data.gov.uk/id/day/2021-03-22
2021-03-23,2021-03-23,2021-03-23,,811,,http://reference.data.gov.uk/id/day/2021-03-23
2021-03-24,2021-03-24,2021-03-24,,812,,http://reference.data.gov.uk/id/day/2021-03-24
2021-03-25,2021-03-25,2021-03-25,,813,,http://reference.data.gov.uk/id/day/2021-03-25
2021-03-26,2021-03-26,2021-03-26,,814,,http://reference.data.gov.uk/id/day/2021-03-26
2021-03-27,2021-03-27,2021-03-27,,815,,http://reference.data.gov.uk/id/day/2021-03-27
2021-03-28,2021-03-28,2021-03-28,,816,,http://reference.data.gov.uk/id/day/2021-03-28
2021-03-29,2021-03-29,2021-03-29,,817,,http://reference.data.gov.uk/id/day/2021-03-29
2021-03-30,2021-03-30,2021-03-30,,818,,http://reference.data.gov.uk/id/day/2021-03-30
2021-03-31,2021-03-31,2021-03-31,,819,,http://reference.data.gov.uk/id/day/2021-03-31
2021-04-01,2021-04-01,2021-04-01,,820,,http://reference.data.gov.uk/id/day/2021-04-01
2021-04-02,2021-04-02,2021-04-02,,821,,http://reference.data.gov.uk/id/day/2021-04-02
2021-04-03,2021-04-03,2021-04-03,,822,,http://reference.data.gov.uk/id/day/2021-04-03
2021-04-04,2021-04-04,2021-04-04,,823,,http://reference.data.gov.uk/id/day/2021-04-04
2021-04-05,2021-04-05,2021-04-05,,824,,http://reference.data.gov.uk/id/day/2021-04-05
2021-04-06,2021-04-06,2021-04-06,,825,,http://reference.data.gov.uk/id/day/2021-04-06
2021-04-07,2021-04-07,2021-04-07,,826,,http://reference.data.gov.uk/id/day/2021-04-07
2021-04-08,2021-04-08,2021-04-08,,827,,http://reference.data.gov.uk/id/day/2021-04-08
2021-04-09,2021-04-09,2021-04-09,,828,,http://reference.data.gov.uk/id/day/2021-04-09
2021-04-10,2021-04-10,2021-04-10,,829,,http://reference.data.gov.uk/id/day/2021-04-10
2021-04-11,2021-04-11,2021-04-11,,830,,http://reference.data.gov.uk/id/day/2021-04-11
2021-04-12,2021-04-12,2021-04-12,,831,,http://reference.data.gov.uk/id/day/2021-04-12
2021-04-13,2021-04-13,2021-04-13,,832,,http://reference.data.gov.uk/id/day/2021-04-13
2021-04-14,2021-04-14,2021-04-14,,833,,http://reference.data.gov.uk/id/day/2021-04-14
2021-04-15,2021-04-15,2021-04-15,,834,,http://reference.data.gov.uk/id/day/2021-04-15
2021-04-16,2021-04-16,2021-04-16,,835,,http://reference.data.gov.uk/id/day/2021-04-16
2021-04-17,2021-04-17,2021-04-17,,836,,http://reference.data.gov.uk/id/day/2021-04-17
2021-04-18,2021-04-18,2021-04-18,,837,,http://reference.data.gov.uk/id/day/2021-04-18
2021-04-19,2021-04-19,2021-04-19,,838,,http://reference.data.gov.uk/id/day/2021-04-19
2021-04-20,2021-04-20,2021-04-20,,839,,http://reference.data.gov.uk/id/day/2021-04-20
2021-04-21,2021-04-21,2021-04-21,,840,,http://reference.data.gov.uk/id/day/2021-04-21
2021-04-22,2021-04-22,2021-04-22,,841,,http://reference.data.gov.uk/id/day/2021-04-22
2021-04-23,2021-04-23,2021-04-23,,842,,http://reference.data.gov.uk/id/day/2021-04-23
2021-04-24,2021-04-24,2021-04-24,,843,,http://reference.data.gov.uk/id/day/2021-04-24
2021-04-25,2021-04-25,2021-04-25,,844,,http://reference.data.gov.uk/id/day/2021-04-25
2021-04-26,2021-04-26,2021-04-26,,845,,http://reference.data.gov.uk/id/day/2021-04-26
2021-04-27,2021-04-27,2021-04-27,,846,,http://reference.data.gov.uk/id/day/2021-04-27
2021-04-28,2021-04-28,2021-04-28,,847,,http://reference.data.gov.uk/id/day/2021-04-28
2021-04-29,2021-04-29,2021-04-29,,848,,http://reference.data.gov.uk/id/day/2021-04-29
2021-04-30,2021-04-30,2021-04-30,,849,,http://reference.data.gov.uk/id/day/2021-04-30
2021-05-01,2021-05-01,2021-05-01,,850,,http://reference.data.gov.uk/id/day/2021-05-01
