Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
day/2020-11-13,day/2020-11-13,day/2020-11-13,,592,,http://reference.data.gov.uk/id/
day/2020-11-14,day/2020-11-14,day/2020-11-14,,593,,http://reference.data.gov.uk/id/
day/2020-11-15,day/2020-11-15,day/2020-11-15,,594,,http://reference.data.gov.uk/id/
day/2020-11-16,day/2020-11-16,day/2020-11-16,,595,,http://reference.data.gov.uk/id/
day/2020-11-17,day/2020-11-17,day/2020-11-17,,596,,http://reference.data.gov.uk/id/
day/2020-11-18,day/2020-11-18,day/2020-11-18,,597,,http://reference.data.gov.uk/id/
day/2020-11-19,day/2020-11-19,day/2020-11-19,,598,,http://reference.data.gov.uk/id/
day/2020-11-20,day/2020-11-20,day/2020-11-20,,599,,http://reference.data.gov.uk/id/
day/2020-11-21,day/2020-11-21,day/2020-11-21,,600,,http://reference.data.gov.uk/id/
day/2020-11-22,day/2020-11-22,day/2020-11-22,,601,,http://reference.data.gov.uk/id/
day/2020-11-23,day/2020-11-23,day/2020-11-23,,602,,http://reference.data.gov.uk/id/
day/2020-11-24,day/2020-11-24,day/2020-11-24,,603,,http://reference.data.gov.uk/id/
day/2020-11-25,day/2020-11-25,day/2020-11-25,,604,,http://reference.data.gov.uk/id/
day/2020-11-26,day/2020-11-26,day/2020-11-26,,605,,http://reference.data.gov.uk/id/
day/2020-11-27,day/2020-11-27,day/2020-11-27,,606,,http://reference.data.gov.uk/id/
day/2020-11-28,day/2020-11-28,day/2020-11-28,,607,,http://reference.data.gov.uk/id/
day/2020-11-29,day/2020-11-29,day/2020-11-29,,608,,http://reference.data.gov.uk/id/
day/2020-11-30,day/2020-11-30,day/2020-11-30,,609,,http://reference.data.gov.uk/id/
day/2020-12-01,day/2020-12-01,day/2020-12-01,,610,,http://reference.data.gov.uk/id/
day/2020-12-02,day/2020-12-02,day/2020-12-02,,611,,http://reference.data.gov.uk/id/
day/2020-12-03,day/2020-12-03,day/2020-12-03,,612,,http://reference.data.gov.uk/id/
day/2020-12-04,day/2020-12-04,day/2020-12-04,,613,,http://reference.data.gov.uk/id/
day/2020-12-05,day/2020-12-05,day/2020-12-05,,614,,http://reference.data.gov.uk/id/
day/2020-12-06,day/2020-12-06,day/2020-12-06,,615,,http://reference.data.gov.uk/id/
day/2020-12-07,day/2020-12-07,day/2020-12-07,,616,,http://reference.data.gov.uk/id/
day/2020-12-08,day/2020-12-08,day/2020-12-08,,617,,http://reference.data.gov.uk/id/
day/2020-12-09,day/2020-12-09,day/2020-12-09,,618,,http://reference.data.gov.uk/id/
day/2020-12-10,day/2020-12-10,day/2020-12-10,,619,,http://reference.data.gov.uk/id/
day/2020-12-11,day/2020-12-11,day/2020-12-11,,620,,http://reference.data.gov.uk/id/
day/2020-12-12,day/2020-12-12,day/2020-12-12,,621,,http://reference.data.gov.uk/id/
day/2020-12-13,day/2020-12-13,day/2020-12-13,,622,,http://reference.data.gov.uk/id/
day/2020-12-14,day/2020-12-14,day/2020-12-14,,623,,http://reference.data.gov.uk/id/
day/2020-12-15,day/2020-12-15,day/2020-12-15,,624,,http://reference.data.gov.uk/id/
day/2020-12-16,day/2020-12-16,day/2020-12-16,,625,,http://reference.data.gov.uk/id/
day/2020-12-17,day/2020-12-17,day/2020-12-17,,626,,http://reference.data.gov.uk/id/
day/2020-12-18,day/2020-12-18,day/2020-12-18,,627,,http://reference.data.gov.uk/id/
day/2020-12-19,day/2020-12-19,day/2020-12-19,,628,,http://reference.data.gov.uk/id/
day/2020-12-20,day/2020-12-20,day/2020-12-20,,629,,http://reference.data.gov.uk/id/
day/2020-12-21,day/2020-12-21,day/2020-12-21,,630,,http://reference.data.gov.uk/id/
day/2020-12-22,day/2020-12-22,day/2020-12-22,,631,,http://reference.data.gov.uk/id/
day/2020-12-23,day/2020-12-23,day/2020-12-23,,632,,http://reference.data.gov.uk/id/
day/2020-12-24,day/2020-12-24,day/2020-12-24,,633,,http://reference.data.gov.uk/id/
day/2020-12-25,day/2020-12-25,day/2020-12-25,,634,,http://reference.data.gov.uk/id/
day/2020-12-26,day/2020-12-26,day/2020-12-26,,635,,http://reference.data.gov.uk/id/
day/2020-12-27,day/2020-12-27,day/2020-12-27,,636,,http://reference.data.gov.uk/id/
day/2020-12-28,day/2020-12-28,day/2020-12-28,,637,,http://reference.data.gov.uk/id/
day/2020-12-29,day/2020-12-29,day/2020-12-29,,638,,http://reference.data.gov.uk/id/
day/2020-12-30,day/2020-12-30,day/2020-12-30,,639,,http://reference.data.gov.uk/id/
day/2020-12-31,day/2020-12-31,day/2020-12-31,,640,,http://reference.data.gov.uk/id/
day/2021-01-01,day/2021-01-01,day/2021-01-01,,641,,http://reference.data.gov.uk/id/
day/2021-01-02,day/2021-01-02,day/2021-01-02,,642,,http://reference.data.gov.uk/id/
day/2021-01-03,day/2021-01-03,day/2021-01-03,,643,,http://reference.data.gov.uk/id/
day/2021-01-04,day/2021-01-04,day/2021-01-04,,644,,http://reference.data.gov.uk/id/
day/2021-01-05,day/2021-01-05,day/2021-01-05,,645,,http://reference.data.gov.uk/id/
day/2021-01-06,day/2021-01-06,day/2021-01-06,,646,,http://reference.data.gov.uk/id/
day/2021-01-07,day/2021-01-07,day/2021-01-07,,647,,http://reference.data.gov.uk/id/
day/2021-01-08,day/2021-01-08,day/2021-01-08,,648,,http://reference.data.gov.uk/id/
day/2021-01-09,day/2021-01-09,day/2021-01-09,,649,,http://reference.data.gov.uk/id/
day/2021-01-10,day/2021-01-10,day/2021-01-10,,650,,http://reference.data.gov.uk/id/
day/2021-01-11,day/2021-01-11,day/2021-01-11,,651,,http://reference.data.gov.uk/id/
day/2021-01-12,day/2021-01-12,day/2021-01-12,,652,,http://reference.data.gov.uk/id/
day/2021-01-13,day/2021-01-13,day/2021-01-13,,653,,http://reference.data.gov.uk/id/
day/2021-01-14,day/2021-01-14,day/2021-01-14,,654,,http://reference.data.gov.uk/id/
day/2021-01-15,day/2021-01-15,day/2021-01-15,,655,,http://reference.data.gov.uk/id/
day/2021-01-16,day/2021-01-16,day/2021-01-16,,656,,http://reference.data.gov.uk/id/
day/2021-01-17,day/2021-01-17,day/2021-01-17,,657,,http://reference.data.gov.uk/id/
day/2021-01-18,day/2021-01-18,day/2021-01-18,,658,,http://reference.data.gov.uk/id/
day/2021-01-19,day/2021-01-19,day/2021-01-19,,659,,http://reference.data.gov.uk/id/
day/2021-01-20,day/2021-01-20,day/2021-01-20,,660,,http://reference.data.gov.uk/id/
day/2021-01-21,day/2021-01-21,day/2021-01-21,,661,,http://reference.data.gov.uk/id/
day/2021-01-22,day/2021-01-22,day/2021-01-22,,662,,http://reference.data.gov.uk/id/
day/2021-01-23,day/2021-01-23,day/2021-01-23,,663,,http://reference.data.gov.uk/id/
day/2021-01-24,day/2021-01-24,day/2021-01-24,,664,,http://reference.data.gov.uk/id/
day/2021-01-25,day/2021-01-25,day/2021-01-25,,665,,http://reference.data.gov.uk/id/
day/2021-01-26,day/2021-01-26,day/2021-01-26,,666,,http://reference.data.gov.uk/id/
day/2021-01-27,day/2021-01-27,day/2021-01-27,,667,,http://reference.data.gov.uk/id/
day/2021-01-28,day/2021-01-28,day/2021-01-28,,668,,http://reference.data.gov.uk/id/
day/2021-01-29,day/2021-01-29,day/2021-01-29,,669,,http://reference.data.gov.uk/id/
day/2021-01-30,day/2021-01-30,day/2021-01-30,,670,,http://reference.data.gov.uk/id/
day/2021-01-31,day/2021-01-31,day/2021-01-31,,671,,http://reference.data.gov.uk/id/
day/2021-02-01,day/2021-02-01,day/2021-02-01,,672,,http://reference.data.gov.uk/id/
day/2021-02-02,day/2021-02-02,day/2021-02-02,,673,,http://reference.data.gov.uk/id/
day/2021-02-03,day/2021-02-03,day/2021-02-03,,674,,http://reference.data.gov.uk/id/
day/2021-02-04,day/2021-02-04,day/2021-02-04,,675,,http://reference.data.gov.uk/id/
day/2021-02-05,day/2021-02-05,day/2021-02-05,,676,,http://reference.data.gov.uk/id/
day/2021-02-06,day/2021-02-06,day/2021-02-06,,677,,http://reference.data.gov.uk/id/
day/2021-02-07,day/2021-02-07,day/2021-02-07,,678,,http://reference.data.gov.uk/id/
day/2021-02-08,day/2021-02-08,day/2021-02-08,,679,,http://reference.data.gov.uk/id/
day/2021-02-09,day/2021-02-09,day/2021-02-09,,680,,http://reference.data.gov.uk/id/
day/2021-02-10,day/2021-02-10,day/2021-02-10,,681,,http://reference.data.gov.uk/id/
day/2021-02-11,day/2021-02-11,day/2021-02-11,,682,,http://reference.data.gov.uk/id/
day/2021-02-12,day/2021-02-12,day/2021-02-12,,683,,http://reference.data.gov.uk/id/
day/2021-02-13,day/2021-02-13,day/2021-02-13,,684,,http://reference.data.gov.uk/id/
day/2021-02-14,day/2021-02-14,day/2021-02-14,,685,,http://reference.data.gov.uk/id/
day/2021-02-15,day/2021-02-15,day/2021-02-15,,686,,http://reference.data.gov.uk/id/
day/2021-02-16,day/2021-02-16,day/2021-02-16,,687,,http://reference.data.gov.uk/id/
day/2021-02-17,day/2021-02-17,day/2021-02-17,,688,,http://reference.data.gov.uk/id/
day/2021-02-18,day/2021-02-18,day/2021-02-18,,689,,http://reference.data.gov.uk/id/
day/2021-02-19,day/2021-02-19,day/2021-02-19,,690,,http://reference.data.gov.uk/id/
day/2021-02-20,day/2021-02-20,day/2021-02-20,,691,,http://reference.data.gov.uk/id/
day/2021-02-21,day/2021-02-21,day/2021-02-21,,692,,http://reference.data.gov.uk/id/
day/2021-02-22,day/2021-02-22,day/2021-02-22,,693,,http://reference.data.gov.uk/id/
day/2021-02-23,day/2021-02-23,day/2021-02-23,,694,,http://reference.data.gov.uk/id/
day/2021-02-24,day/2021-02-24,day/2021-02-24,,695,,http://reference.data.gov.uk/id/
day/2021-02-25,day/2021-02-25,day/2021-02-25,,696,,http://reference.data.gov.uk/id/
day/2021-02-26,day/2021-02-26,day/2021-02-26,,697,,http://reference.data.gov.uk/id/
day/2021-02-27,day/2021-02-27,day/2021-02-27,,698,,http://reference.data.gov.uk/id/
day/2021-02-28,day/2021-02-28,day/2021-02-28,,699,,http://reference.data.gov.uk/id/
day/2021-03-01,day/2021-03-01,day/2021-03-01,,700,,http://reference.data.gov.uk/id/
day/2021-03-02,day/2021-03-02,day/2021-03-02,,701,,http://reference.data.gov.uk/id/
day/2021-03-03,day/2021-03-03,day/2021-03-03,,702,,http://reference.data.gov.uk/id/
day/2021-03-04,day/2021-03-04,day/2021-03-04,,703,,http://reference.data.gov.uk/id/
day/2021-03-05,day/2021-03-05,day/2021-03-05,,704,,http://reference.data.gov.uk/id/
day/2021-03-06,day/2021-03-06,day/2021-03-06,,705,,http://reference.data.gov.uk/id/
day/2021-03-07,day/2021-03-07,day/2021-03-07,,706,,http://reference.data.gov.uk/id/
day/2021-03-08,day/2021-03-08,day/2021-03-08,,707,,http://reference.data.gov.uk/id/
day/2021-03-09,day/2021-03-09,day/2021-03-09,,708,,http://reference.data.gov.uk/id/
day/2021-03-10,day/2021-03-10,day/2021-03-10,,709,,http://reference.data.gov.uk/id/
day/2021-03-11,day/2021-03-11,day/2021-03-11,,710,,http://reference.data.gov.uk/id/
day/2021-03-12,day/2021-03-12,day/2021-03-12,,711,,http://reference.data.gov.uk/id/
day/2021-03-13,day/2021-03-13,day/2021-03-13,,712,,http://reference.data.gov.uk/id/
day/2021-03-14,day/2021-03-14,day/2021-03-14,,713,,http://reference.data.gov.uk/id/
day/2021-03-15,day/2021-03-15,day/2021-03-15,,714,,http://reference.data.gov.uk/id/
day/2021-03-16,day/2021-03-16,day/2021-03-16,,715,,http://reference.data.gov.uk/id/
day/2021-03-17,day/2021-03-17,day/2021-03-17,,716,,http://reference.data.gov.uk/id/
day/2021-03-18,day/2021-03-18,day/2021-03-18,,717,,http://reference.data.gov.uk/id/
day/2021-03-19,day/2021-03-19,day/2021-03-19,,718,,http://reference.data.gov.uk/id/
day/2021-03-20,day/2021-03-20,day/2021-03-20,,719,,http://reference.data.gov.uk/id/
day/2021-03-21,day/2021-03-21,day/2021-03-21,,720,,http://reference.data.gov.uk/id/
day/2021-03-22,day/2021-03-22,day/2021-03-22,,721,,http://reference.data.gov.uk/id/
day/2021-03-23,day/2021-03-23,day/2021-03-23,,722,,http://reference.data.gov.uk/id/
day/2021-03-24,day/2021-03-24,day/2021-03-24,,723,,http://reference.data.gov.uk/id/
day/2021-03-25,day/2021-03-25,day/2021-03-25,,724,,http://reference.data.gov.uk/id/
day/2021-03-26,day/2021-03-26,day/2021-03-26,,725,,http://reference.data.gov.uk/id/
day/2021-03-27,day/2021-03-27,day/2021-03-27,,726,,http://reference.data.gov.uk/id/
day/2021-03-28,day/2021-03-28,day/2021-03-28,,727,,http://reference.data.gov.uk/id/
day/2021-03-29,day/2021-03-29,day/2021-03-29,,728,,http://reference.data.gov.uk/id/
day/2021-03-30,day/2021-03-30,day/2021-03-30,,729,,http://reference.data.gov.uk/id/
day/2021-03-31,day/2021-03-31,day/2021-03-31,,730,,http://reference.data.gov.uk/id/
day/2021-04-01,day/2021-04-01,day/2021-04-01,,731,,http://reference.data.gov.uk/id/
day/2021-04-02,day/2021-04-02,day/2021-04-02,,732,,http://reference.data.gov.uk/id/
day/2021-04-03,day/2021-04-03,day/2021-04-03,,733,,http://reference.data.gov.uk/id/
day/2021-04-04,day/2021-04-04,day/2021-04-04,,734,,http://reference.data.gov.uk/id/
day/2021-04-05,day/2021-04-05,day/2021-04-05,,735,,http://reference.data.gov.uk/id/
day/2021-04-06,day/2021-04-06,day/2021-04-06,,736,,http://reference.data.gov.uk/id/
day/2021-04-07,day/2021-04-07,day/2021-04-07,,737,,http://reference.data.gov.uk/id/
day/2021-04-08,day/2021-04-08,day/2021-04-08,,738,,http://reference.data.gov.uk/id/
day/2021-04-09,day/2021-04-09,day/2021-04-09,,739,,http://reference.data.gov.uk/id/
day/2021-04-10,day/2021-04-10,day/2021-04-10,,740,,http://reference.data.gov.uk/id/
day/2021-04-11,day/2021-04-11,day/2021-04-11,,741,,http://reference.data.gov.uk/id/
day/2021-04-12,day/2021-04-12,day/2021-04-12,,742,,http://reference.data.gov.uk/id/
day/2021-04-13,day/2021-04-13,day/2021-04-13,,743,,http://reference.data.gov.uk/id/
day/2021-04-14,day/2021-04-14,day/2021-04-14,,744,,http://reference.data.gov.uk/id/
day/2021-04-15,day/2021-04-15,day/2021-04-15,,745,,http://reference.data.gov.uk/id/
day/2021-04-16,day/2021-04-16,day/2021-04-16,,746,,http://reference.data.gov.uk/id/
day/2021-04-17,day/2021-04-17,day/2021-04-17,,747,,http://reference.data.gov.uk/id/
day/2021-04-18,day/2021-04-18,day/2021-04-18,,748,,http://reference.data.gov.uk/id/
day/2021-04-19,day/2021-04-19,day/2021-04-19,,749,,http://reference.data.gov.uk/id/
day/2021-04-20,day/2021-04-20,day/2021-04-20,,750,,http://reference.data.gov.uk/id/
day/2021-04-21,day/2021-04-21,day/2021-04-21,,751,,http://reference.data.gov.uk/id/
day/2021-04-22,day/2021-04-22,day/2021-04-22,,752,,http://reference.data.gov.uk/id/
day/2021-04-23,day/2021-04-23,day/2021-04-23,,753,,http://reference.data.gov.uk/id/
day/2021-04-24,day/2021-04-24,day/2021-04-24,,754,,http://reference.data.gov.uk/id/
day/2021-04-25,day/2021-04-25,day/2021-04-25,,755,,http://reference.data.gov.uk/id/
day/2021-04-26,day/2021-04-26,day/2021-04-26,,756,,http://reference.data.gov.uk/id/
day/2021-04-27,day/2021-04-27,day/2021-04-27,,757,,http://reference.data.gov.uk/id/
day/2021-04-28,day/2021-04-28,day/2021-04-28,,758,,http://reference.data.gov.uk/id/
day/2021-04-29,day/2021-04-29,day/2021-04-29,,759,,http://reference.data.gov.uk/id/
day/2021-04-30,day/2021-04-30,day/2021-04-30,,760,,http://reference.data.gov.uk/id/
day/2021-05-01,day/2021-05-01,day/2021-05-01,,761,,http://reference.data.gov.uk/id/
day/2021-05-02,day/2021-05-02,day/2021-05-02,,762,,http://reference.data.gov.uk/id/
day/2021-05-03,day/2021-05-03,day/2021-05-03,,763,,http://reference.data.gov.uk/id/
day/2021-05-04,day/2021-05-04,day/2021-05-04,,764,,http://reference.data.gov.uk/id/
day/2021-05-05,day/2021-05-05,day/2021-05-05,,765,,http://reference.data.gov.uk/id/
day/2021-05-06,day/2021-05-06,day/2021-05-06,,766,,http://reference.data.gov.uk/id/
day/2021-05-07,day/2021-05-07,day/2021-05-07,,767,,http://reference.data.gov.uk/id/
day/2021-05-08,day/2021-05-08,day/2021-05-08,,768,,http://reference.data.gov.uk/id/
day/2021-05-09,day/2021-05-09,day/2021-05-09,,769,,http://reference.data.gov.uk/id/
day/2021-05-10,day/2021-05-10,day/2021-05-10,,770,,http://reference.data.gov.uk/id/
day/2021-05-11,day/2021-05-11,day/2021-05-11,,771,,http://reference.data.gov.uk/id/
day/2021-05-12,day/2021-05-12,day/2021-05-12,,772,,http://reference.data.gov.uk/id/
day/2021-05-13,day/2021-05-13,day/2021-05-13,,773,,http://reference.data.gov.uk/id/
day/2021-05-14,day/2021-05-14,day/2021-05-14,,774,,http://reference.data.gov.uk/id/
day/2021-05-15,day/2021-05-15,day/2021-05-15,,775,,http://reference.data.gov.uk/id/
day/2021-05-16,day/2021-05-16,day/2021-05-16,,776,,http://reference.data.gov.uk/id/
day/2021-05-17,day/2021-05-17,day/2021-05-17,,777,,http://reference.data.gov.uk/id/
day/2021-05-18,day/2021-05-18,day/2021-05-18,,778,,http://reference.data.gov.uk/id/
day/2021-05-19,day/2021-05-19,day/2021-05-19,,779,,http://reference.data.gov.uk/id/
day/2021-05-20,day/2021-05-20,day/2021-05-20,,780,,http://reference.data.gov.uk/id/
day/2021-05-21,day/2021-05-21,day/2021-05-21,,781,,http://reference.data.gov.uk/id/
day/2021-05-22,day/2021-05-22,day/2021-05-22,,782,,http://reference.data.gov.uk/id/
day/2021-05-23,day/2021-05-23,day/2021-05-23,,783,,http://reference.data.gov.uk/id/
day/2021-05-24,day/2021-05-24,day/2021-05-24,,784,,http://reference.data.gov.uk/id/
day/2021-05-25,day/2021-05-25,day/2021-05-25,,785,,http://reference.data.gov.uk/id/
day/2021-05-26,day/2021-05-26,day/2021-05-26,,786,,http://reference.data.gov.uk/id/
day/2021-05-27,day/2021-05-27,day/2021-05-27,,787,,http://reference.data.gov.uk/id/
day/2021-05-28,day/2021-05-28,day/2021-05-28,,788,,http://reference.data.gov.uk/id/
day/2021-05-29,day/2021-05-29,day/2021-05-29,,789,,http://reference.data.gov.uk/id/
day/2021-05-30,day/2021-05-30,day/2021-05-30,,790,,http://reference.data.gov.uk/id/
day/2021-05-31,day/2021-05-31,day/2021-05-31,,791,,http://reference.data.gov.uk/id/
day/2021-06-01,day/2021-06-01,day/2021-06-01,,792,,http://reference.data.gov.uk/id/
day/2021-06-02,day/2021-06-02,day/2021-06-02,,793,,http://reference.data.gov.uk/id/
day/2021-06-03,day/2021-06-03,day/2021-06-03,,794,,http://reference.data.gov.uk/id/
day/2021-06-04,day/2021-06-04,day/2021-06-04,,795,,http://reference.data.gov.uk/id/
day/2021-06-05,day/2021-06-05,day/2021-06-05,,796,,http://reference.data.gov.uk/id/
day/2021-06-06,day/2021-06-06,day/2021-06-06,,797,,http://reference.data.gov.uk/id/
day/2021-06-07,day/2021-06-07,day/2021-06-07,,798,,http://reference.data.gov.uk/id/
day/2021-06-08,day/2021-06-08,day/2021-06-08,,799,,http://reference.data.gov.uk/id/
day/2021-06-09,day/2021-06-09,day/2021-06-09,,800,,http://reference.data.gov.uk/id/
day/2021-06-10,day/2021-06-10,day/2021-06-10,,801,,http://reference.data.gov.uk/id/
day/2021-06-11,day/2021-06-11,day/2021-06-11,,802,,http://reference.data.gov.uk/id/
day/2021-06-12,day/2021-06-12,day/2021-06-12,,803,,http://reference.data.gov.uk/id/
day/2021-06-13,day/2021-06-13,day/2021-06-13,,804,,http://reference.data.gov.uk/id/
day/2021-06-14,day/2021-06-14,day/2021-06-14,,805,,http://reference.data.gov.uk/id/
day/2021-06-15,day/2021-06-15,day/2021-06-15,,806,,http://reference.data.gov.uk/id/
day/2021-06-16,day/2021-06-16,day/2021-06-16,,807,,http://reference.data.gov.uk/id/
day/2021-06-17,day/2021-06-17,day/2021-06-17,,808,,http://reference.data.gov.uk/id/
day/2021-06-18,day/2021-06-18,day/2021-06-18,,809,,http://reference.data.gov.uk/id/
day/2021-06-19,day/2021-06-19,day/2021-06-19,,810,,http://reference.data.gov.uk/id/
day/2021-06-20,day/2021-06-20,day/2021-06-20,,811,,http://reference.data.gov.uk/id/
day/2021-06-21,day/2021-06-21,day/2021-06-21,,812,,http://reference.data.gov.uk/id/
day/2021-06-22,day/2021-06-22,day/2021-06-22,,813,,http://reference.data.gov.uk/id/
day/2021-06-23,day/2021-06-23,day/2021-06-23,,814,,http://reference.data.gov.uk/id/
day/2021-06-24,day/2021-06-24,day/2021-06-24,,815,,http://reference.data.gov.uk/id/
day/2021-06-25,day/2021-06-25,day/2021-06-25,,816,,http://reference.data.gov.uk/id/
day/2021-06-26,day/2021-06-26,day/2021-06-26,,817,,http://reference.data.gov.uk/id/
day/2021-06-27,day/2021-06-27,day/2021-06-27,,818,,http://reference.data.gov.uk/id/
day/2021-06-28,day/2021-06-28,day/2021-06-28,,819,,http://reference.data.gov.uk/id/
day/2021-06-29,day/2021-06-29,day/2021-06-29,,820,,http://reference.data.gov.uk/id/
day/2021-06-30,day/2021-06-30,day/2021-06-30,,821,,http://reference.data.gov.uk/id/
day/2021-07-01,day/2021-07-01,day/2021-07-01,,822,,http://reference.data.gov.uk/id/
day/2021-07-02,day/2021-07-02,day/2021-07-02,,823,,http://reference.data.gov.uk/id/
day/2021-07-03,day/2021-07-03,day/2021-07-03,,824,,http://reference.data.gov.uk/id/
day/2021-07-04,day/2021-07-04,day/2021-07-04,,825,,http://reference.data.gov.uk/id/
day/2021-07-05,day/2021-07-05,day/2021-07-05,,826,,http://reference.data.gov.uk/id/
day/2021-07-06,day/2021-07-06,day/2021-07-06,,827,,http://reference.data.gov.uk/id/
day/2021-07-07,day/2021-07-07,day/2021-07-07,,828,,http://reference.data.gov.uk/id/
day/2021-07-08,day/2021-07-08,day/2021-07-08,,829,,http://reference.data.gov.uk/id/
day/2021-07-09,day/2021-07-09,day/2021-07-09,,830,,http://reference.data.gov.uk/id/
day/2021-07-10,day/2021-07-10,day/2021-07-10,,831,,http://reference.data.gov.uk/id/
day/2021-07-11,day/2021-07-11,day/2021-07-11,,832,,http://reference.data.gov.uk/id/
day/2021-07-12,day/2021-07-12,day/2021-07-12,,833,,http://reference.data.gov.uk/id/
day/2021-07-13,day/2021-07-13,day/2021-07-13,,834,,http://reference.data.gov.uk/id/
day/2021-07-14,day/2021-07-14,day/2021-07-14,,835,,http://reference.data.gov.uk/id/
day/2021-07-15,day/2021-07-15,day/2021-07-15,,836,,http://reference.data.gov.uk/id/
day/2021-07-16,day/2021-07-16,day/2021-07-16,,837,,http://reference.data.gov.uk/id/
day/2021-07-17,day/2021-07-17,day/2021-07-17,,838,,http://reference.data.gov.uk/id/
day/2021-07-18,day/2021-07-18,day/2021-07-18,,839,,http://reference.data.gov.uk/id/
day/2021-07-19,day/2021-07-19,day/2021-07-19,,840,,http://reference.data.gov.uk/id/
day/2021-07-20,day/2021-07-20,day/2021-07-20,,841,,http://reference.data.gov.uk/id/
day/2021-07-21,day/2021-07-21,day/2021-07-21,,842,,http://reference.data.gov.uk/id/
day/2021-07-22,day/2021-07-22,day/2021-07-22,,843,,http://reference.data.gov.uk/id/
day/2021-07-23,day/2021-07-23,day/2021-07-23,,844,,http://reference.data.gov.uk/id/
day/2021-07-24,day/2021-07-24,day/2021-07-24,,845,,http://reference.data.gov.uk/id/
day/2021-07-25,day/2021-07-25,day/2021-07-25,,846,,http://reference.data.gov.uk/id/
day/2021-07-26,day/2021-07-26,day/2021-07-26,,847,,http://reference.data.gov.uk/id/
day/2021-07-27,day/2021-07-27,day/2021-07-27,,848,,http://reference.data.gov.uk/id/
day/2021-07-28,day/2021-07-28,day/2021-07-28,,849,,http://reference.data.gov.uk/id/
day/2021-07-29,day/2021-07-29,day/2021-07-29,,850,,http://reference.data.gov.uk/id/
day/2021-07-30,day/2021-07-30,day/2021-07-30,,851,,http://reference.data.gov.uk/id/
day/2021-07-31,day/2021-07-31,day/2021-07-31,,852,,http://reference.data.gov.uk/id/
day/2021-08-01,day/2021-08-01,day/2021-08-01,,853,,http://reference.data.gov.uk/id/
day/2021-08-02,day/2021-08-02,day/2021-08-02,,854,,http://reference.data.gov.uk/id/
day/2021-08-03,day/2021-08-03,day/2021-08-03,,855,,http://reference.data.gov.uk/id/
day/2021-08-04,day/2021-08-04,day/2021-08-04,,856,,http://reference.data.gov.uk/id/
day/2021-08-05,day/2021-08-05,day/2021-08-05,,857,,http://reference.data.gov.uk/id/
day/2021-08-06,day/2021-08-06,day/2021-08-06,,858,,http://reference.data.gov.uk/id/
day/2021-08-07,day/2021-08-07,day/2021-08-07,,859,,http://reference.data.gov.uk/id/
day/2021-08-08,day/2021-08-08,day/2021-08-08,,860,,http://reference.data.gov.uk/id/
day/2021-08-09,day/2021-08-09,day/2021-08-09,,861,,http://reference.data.gov.uk/id/
day/2021-08-10,day/2021-08-10,day/2021-08-10,,862,,http://reference.data.gov.uk/id/
day/2021-08-11,day/2021-08-11,day/2021-08-11,,863,,http://reference.data.gov.uk/id/
day/2021-08-12,day/2021-08-12,day/2021-08-12,,864,,http://reference.data.gov.uk/id/
day/2021-08-13,day/2021-08-13,day/2021-08-13,,865,,http://reference.data.gov.uk/id/
day/2021-08-14,day/2021-08-14,day/2021-08-14,,866,,http://reference.data.gov.uk/id/
day/2021-08-15,day/2021-08-15,day/2021-08-15,,867,,http://reference.data.gov.uk/id/
day/2021-08-16,day/2021-08-16,day/2021-08-16,,868,,http://reference.data.gov.uk/id/
day/2021-08-17,day/2021-08-17,day/2021-08-17,,869,,http://reference.data.gov.uk/id/
day/2021-08-18,day/2021-08-18,day/2021-08-18,,870,,http://reference.data.gov.uk/id/
day/2021-08-19,day/2021-08-19,day/2021-08-19,,871,,http://reference.data.gov.uk/id/
day/2021-08-20,day/2021-08-20,day/2021-08-20,,872,,http://reference.data.gov.uk/id/
day/2021-08-21,day/2021-08-21,day/2021-08-21,,873,,http://reference.data.gov.uk/id/
day/2021-08-22,day/2021-08-22,day/2021-08-22,,874,,http://reference.data.gov.uk/id/
day/2021-08-23,day/2021-08-23,day/2021-08-23,,875,,http://reference.data.gov.uk/id/
day/2021-08-24,day/2021-08-24,day/2021-08-24,,876,,http://reference.data.gov.uk/id/
day/2021-08-25,day/2021-08-25,day/2021-08-25,,877,,http://reference.data.gov.uk/id/
day/2021-08-26,day/2021-08-26,day/2021-08-26,,878,,http://reference.data.gov.uk/id/
day/2021-08-27,day/2021-08-27,day/2021-08-27,,879,,http://reference.data.gov.uk/id/
day/2021-08-28,day/2021-08-28,day/2021-08-28,,880,,http://reference.data.gov.uk/id/
day/2021-08-29,day/2021-08-29,day/2021-08-29,,881,,http://reference.data.gov.uk/id/
day/2021-08-30,day/2021-08-30,day/2021-08-30,,882,,http://reference.data.gov.uk/id/
day/2021-08-31,day/2021-08-31,day/2021-08-31,,883,,http://reference.data.gov.uk/id/
day/2021-09-01,day/2021-09-01,day/2021-09-01,,884,,http://reference.data.gov.uk/id/
day/2021-09-02,day/2021-09-02,day/2021-09-02,,885,,http://reference.data.gov.uk/id/
day/2021-09-03,day/2021-09-03,day/2021-09-03,,886,,http://reference.data.gov.uk/id/
day/2021-09-04,day/2021-09-04,day/2021-09-04,,887,,http://reference.data.gov.uk/id/
