Uri Identifier,Label,Notation,Parent Uri Identifier,Sort Priority,Description,Original Concept URI
2021-09-19,2021-09-19,2021-09-19,,567,,http://reference.data.gov.uk/id/day/2021-09-19
2021-09-20,2021-09-20,2021-09-20,,568,,http://reference.data.gov.uk/id/day/2021-09-20
2021-09-21,2021-09-21,2021-09-21,,569,,http://reference.data.gov.uk/id/day/2021-09-21
2021-09-22,2021-09-22,2021-09-22,,570,,http://reference.data.gov.uk/id/day/2021-09-22
2021-09-23,2021-09-23,2021-09-23,,571,,http://reference.data.gov.uk/id/day/2021-09-23
2021-09-24,2021-09-24,2021-09-24,,572,,http://reference.data.gov.uk/id/day/2021-09-24
2021-09-25,2021-09-25,2021-09-25,,573,,http://reference.data.gov.uk/id/day/2021-09-25
2021-09-26,2021-09-26,2021-09-26,,574,,http://reference.data.gov.uk/id/day/2021-09-26
2021-09-27,2021-09-27,2021-09-27,,575,,http://reference.data.gov.uk/id/day/2021-09-27
2021-09-28,2021-09-28,2021-09-28,,576,,http://reference.data.gov.uk/id/day/2021-09-28
2021-09-29,2021-09-29,2021-09-29,,577,,http://reference.data.gov.uk/id/day/2021-09-29
2021-09-30,2021-09-30,2021-09-30,,578,,http://reference.data.gov.uk/id/day/2021-09-30
2021-10-01,2021-10-01,2021-10-01,,579,,http://reference.data.gov.uk/id/day/2021-10-01
2021-10-02,2021-10-02,2021-10-02,,580,,http://reference.data.gov.uk/id/day/2021-10-02
2021-10-03,2021-10-03,2021-10-03,,581,,http://reference.data.gov.uk/id/day/2021-10-03
2021-10-04,2021-10-04,2021-10-04,,582,,http://reference.data.gov.uk/id/day/2021-10-04
2021-10-05,2021-10-05,2021-10-05,,583,,http://reference.data.gov.uk/id/day/2021-10-05
2021-10-06,2021-10-06,2021-10-06,,584,,http://reference.data.gov.uk/id/day/2021-10-06
2021-10-07,2021-10-07,2021-10-07,,585,,http://reference.data.gov.uk/id/day/2021-10-07
2021-10-08,2021-10-08,2021-10-08,,586,,http://reference.data.gov.uk/id/day/2021-10-08
2021-10-09,2021-10-09,2021-10-09,,587,,http://reference.data.gov.uk/id/day/2021-10-09
2021-10-10,2021-10-10,2021-10-10,,588,,http://reference.data.gov.uk/id/day/2021-10-10
2021-10-11,2021-10-11,2021-10-11,,589,,http://reference.data.gov.uk/id/day/2021-10-11
2021-10-12,2021-10-12,2021-10-12,,590,,http://reference.data.gov.uk/id/day/2021-10-12
2021-10-13,2021-10-13,2021-10-13,,591,,http://reference.data.gov.uk/id/day/2021-10-13
2021-10-14,2021-10-14,2021-10-14,,592,,http://reference.data.gov.uk/id/day/2021-10-14
2021-10-15,2021-10-15,2021-10-15,,593,,http://reference.data.gov.uk/id/day/2021-10-15
2021-10-16,2021-10-16,2021-10-16,,594,,http://reference.data.gov.uk/id/day/2021-10-16
2021-10-17,2021-10-17,2021-10-17,,595,,http://reference.data.gov.uk/id/day/2021-10-17
2021-10-18,2021-10-18,2021-10-18,,596,,http://reference.data.gov.uk/id/day/2021-10-18
2021-10-19,2021-10-19,2021-10-19,,597,,http://reference.data.gov.uk/id/day/2021-10-19
2021-10-20,2021-10-20,2021-10-20,,598,,http://reference.data.gov.uk/id/day/2021-10-20
2021-10-21,2021-10-21,2021-10-21,,599,,http://reference.data.gov.uk/id/day/2021-10-21
2021-10-22,2021-10-22,2021-10-22,,600,,http://reference.data.gov.uk/id/day/2021-10-22
2021-10-23,2021-10-23,2021-10-23,,601,,http://reference.data.gov.uk/id/day/2021-10-23
2021-10-24,2021-10-24,2021-10-24,,602,,http://reference.data.gov.uk/id/day/2021-10-24
2021-10-25,2021-10-25,2021-10-25,,603,,http://reference.data.gov.uk/id/day/2021-10-25
2021-10-26,2021-10-26,2021-10-26,,604,,http://reference.data.gov.uk/id/day/2021-10-26
2021-10-27,2021-10-27,2021-10-27,,605,,http://reference.data.gov.uk/id/day/2021-10-27
2021-10-28,2021-10-28,2021-10-28,,606,,http://reference.data.gov.uk/id/day/2021-10-28
2021-10-29,2021-10-29,2021-10-29,,607,,http://reference.data.gov.uk/id/day/2021-10-29
2021-10-30,2021-10-30,2021-10-30,,608,,http://reference.data.gov.uk/id/day/2021-10-30
2021-10-31,2021-10-31,2021-10-31,,609,,http://reference.data.gov.uk/id/day/2021-10-31
2021-11-01,2021-11-01,2021-11-01,,610,,http://reference.data.gov.uk/id/day/2021-11-01
2021-11-02,2021-11-02,2021-11-02,,611,,http://reference.data.gov.uk/id/day/2021-11-02
2021-11-03,2021-11-03,2021-11-03,,612,,http://reference.data.gov.uk/id/day/2021-11-03
2021-11-04,2021-11-04,2021-11-04,,613,,http://reference.data.gov.uk/id/day/2021-11-04
2021-11-05,2021-11-05,2021-11-05,,614,,http://reference.data.gov.uk/id/day/2021-11-05
2021-11-06,2021-11-06,2021-11-06,,615,,http://reference.data.gov.uk/id/day/2021-11-06
2021-11-07,2021-11-07,2021-11-07,,616,,http://reference.data.gov.uk/id/day/2021-11-07
2021-11-08,2021-11-08,2021-11-08,,617,,http://reference.data.gov.uk/id/day/2021-11-08
2021-11-09,2021-11-09,2021-11-09,,618,,http://reference.data.gov.uk/id/day/2021-11-09
2021-11-10,2021-11-10,2021-11-10,,619,,http://reference.data.gov.uk/id/day/2021-11-10
2021-11-11,2021-11-11,2021-11-11,,620,,http://reference.data.gov.uk/id/day/2021-11-11
2021-11-12,2021-11-12,2021-11-12,,621,,http://reference.data.gov.uk/id/day/2021-11-12
2021-11-13,2021-11-13,2021-11-13,,622,,http://reference.data.gov.uk/id/day/2021-11-13
2021-11-14,2021-11-14,2021-11-14,,623,,http://reference.data.gov.uk/id/day/2021-11-14
2021-11-15,2021-11-15,2021-11-15,,624,,http://reference.data.gov.uk/id/day/2021-11-15
2021-11-16,2021-11-16,2021-11-16,,625,,http://reference.data.gov.uk/id/day/2021-11-16
2021-11-17,2021-11-17,2021-11-17,,626,,http://reference.data.gov.uk/id/day/2021-11-17
2021-11-18,2021-11-18,2021-11-18,,627,,http://reference.data.gov.uk/id/day/2021-11-18
2021-11-19,2021-11-19,2021-11-19,,628,,http://reference.data.gov.uk/id/day/2021-11-19
2021-11-20,2021-11-20,2021-11-20,,629,,http://reference.data.gov.uk/id/day/2021-11-20
2021-11-21,2021-11-21,2021-11-21,,630,,http://reference.data.gov.uk/id/day/2021-11-21
2021-11-22,2021-11-22,2021-11-22,,631,,http://reference.data.gov.uk/id/day/2021-11-22
2021-11-23,2021-11-23,2021-11-23,,632,,http://reference.data.gov.uk/id/day/2021-11-23
2021-11-24,2021-11-24,2021-11-24,,633,,http://reference.data.gov.uk/id/day/2021-11-24
2021-11-25,2021-11-25,2021-11-25,,634,,http://reference.data.gov.uk/id/day/2021-11-25
2021-11-26,2021-11-26,2021-11-26,,635,,http://reference.data.gov.uk/id/day/2021-11-26
2021-11-27,2021-11-27,2021-11-27,,636,,http://reference.data.gov.uk/id/day/2021-11-27
2021-11-28,2021-11-28,2021-11-28,,637,,http://reference.data.gov.uk/id/day/2021-11-28
2021-11-29,2021-11-29,2021-11-29,,638,,http://reference.data.gov.uk/id/day/2021-11-29
2021-11-30,2021-11-30,2021-11-30,,639,,http://reference.data.gov.uk/id/day/2021-11-30
2021-12-01,2021-12-01,2021-12-01,,640,,http://reference.data.gov.uk/id/day/2021-12-01
2021-12-02,2021-12-02,2021-12-02,,641,,http://reference.data.gov.uk/id/day/2021-12-02
2021-12-03,2021-12-03,2021-12-03,,642,,http://reference.data.gov.uk/id/day/2021-12-03
2021-12-04,2021-12-04,2021-12-04,,643,,http://reference.data.gov.uk/id/day/2021-12-04
2021-12-05,2021-12-05,2021-12-05,,644,,http://reference.data.gov.uk/id/day/2021-12-05
2021-12-06,2021-12-06,2021-12-06,,645,,http://reference.data.gov.uk/id/day/2021-12-06
2021-12-07,2021-12-07,2021-12-07,,646,,http://reference.data.gov.uk/id/day/2021-12-07
2021-12-08,2021-12-08,2021-12-08,,647,,http://reference.data.gov.uk/id/day/2021-12-08
2021-12-09,2021-12-09,2021-12-09,,648,,http://reference.data.gov.uk/id/day/2021-12-09
2021-12-10,2021-12-10,2021-12-10,,649,,http://reference.data.gov.uk/id/day/2021-12-10
2021-12-11,2021-12-11,2021-12-11,,650,,http://reference.data.gov.uk/id/day/2021-12-11
2021-12-12,2021-12-12,2021-12-12,,651,,http://reference.data.gov.uk/id/day/2021-12-12
2021-12-13,2021-12-13,2021-12-13,,652,,http://reference.data.gov.uk/id/day/2021-12-13
2021-12-14,2021-12-14,2021-12-14,,653,,http://reference.data.gov.uk/id/day/2021-12-14
2021-12-15,2021-12-15,2021-12-15,,654,,http://reference.data.gov.uk/id/day/2021-12-15
2021-12-16,2021-12-16,2021-12-16,,655,,http://reference.data.gov.uk/id/day/2021-12-16
2021-12-17,2021-12-17,2021-12-17,,656,,http://reference.data.gov.uk/id/day/2021-12-17
2021-12-18,2021-12-18,2021-12-18,,657,,http://reference.data.gov.uk/id/day/2021-12-18
2021-12-19,2021-12-19,2021-12-19,,658,,http://reference.data.gov.uk/id/day/2021-12-19
2021-12-20,2021-12-20,2021-12-20,,659,,http://reference.data.gov.uk/id/day/2021-12-20
2021-12-21,2021-12-21,2021-12-21,,660,,http://reference.data.gov.uk/id/day/2021-12-21
2021-12-22,2021-12-22,2021-12-22,,661,,http://reference.data.gov.uk/id/day/2021-12-22
2021-12-23,2021-12-23,2021-12-23,,662,,http://reference.data.gov.uk/id/day/2021-12-23
2021-12-24,2021-12-24,2021-12-24,,663,,http://reference.data.gov.uk/id/day/2021-12-24
2021-12-25,2021-12-25,2021-12-25,,664,,http://reference.data.gov.uk/id/day/2021-12-25
2021-12-26,2021-12-26,2021-12-26,,665,,http://reference.data.gov.uk/id/day/2021-12-26
2021-12-27,2021-12-27,2021-12-27,,666,,http://reference.data.gov.uk/id/day/2021-12-27
2021-12-28,2021-12-28,2021-12-28,,667,,http://reference.data.gov.uk/id/day/2021-12-28
2021-12-29,2021-12-29,2021-12-29,,668,,http://reference.data.gov.uk/id/day/2021-12-29
2021-12-30,2021-12-30,2021-12-30,,669,,http://reference.data.gov.uk/id/day/2021-12-30
2021-12-31,2021-12-31,2021-12-31,,670,,http://reference.data.gov.uk/id/day/2021-12-31
2022-01-01,2022-01-01,2022-01-01,,671,,http://reference.data.gov.uk/id/day/2022-01-01
2022-01-02,2022-01-02,2022-01-02,,672,,http://reference.data.gov.uk/id/day/2022-01-02
2022-01-03,2022-01-03,2022-01-03,,673,,http://reference.data.gov.uk/id/day/2022-01-03
2022-01-04,2022-01-04,2022-01-04,,674,,http://reference.data.gov.uk/id/day/2022-01-04
2022-01-05,2022-01-05,2022-01-05,,675,,http://reference.data.gov.uk/id/day/2022-01-05
2022-01-06,2022-01-06,2022-01-06,,676,,http://reference.data.gov.uk/id/day/2022-01-06
2022-01-07,2022-01-07,2022-01-07,,677,,http://reference.data.gov.uk/id/day/2022-01-07
2022-01-08,2022-01-08,2022-01-08,,678,,http://reference.data.gov.uk/id/day/2022-01-08
2022-01-09,2022-01-09,2022-01-09,,679,,http://reference.data.gov.uk/id/day/2022-01-09
2022-01-10,2022-01-10,2022-01-10,,680,,http://reference.data.gov.uk/id/day/2022-01-10
2022-01-11,2022-01-11,2022-01-11,,681,,http://reference.data.gov.uk/id/day/2022-01-11
2022-01-12,2022-01-12,2022-01-12,,682,,http://reference.data.gov.uk/id/day/2022-01-12
2022-01-13,2022-01-13,2022-01-13,,683,,http://reference.data.gov.uk/id/day/2022-01-13
2022-01-14,2022-01-14,2022-01-14,,684,,http://reference.data.gov.uk/id/day/2022-01-14
2022-01-15,2022-01-15,2022-01-15,,685,,http://reference.data.gov.uk/id/day/2022-01-15
2022-01-16,2022-01-16,2022-01-16,,686,,http://reference.data.gov.uk/id/day/2022-01-16
2022-01-17,2022-01-17,2022-01-17,,687,,http://reference.data.gov.uk/id/day/2022-01-17
2022-01-18,2022-01-18,2022-01-18,,688,,http://reference.data.gov.uk/id/day/2022-01-18
2022-01-19,2022-01-19,2022-01-19,,689,,http://reference.data.gov.uk/id/day/2022-01-19
2022-01-20,2022-01-20,2022-01-20,,690,,http://reference.data.gov.uk/id/day/2022-01-20
2022-01-21,2022-01-21,2022-01-21,,691,,http://reference.data.gov.uk/id/day/2022-01-21
2022-01-22,2022-01-22,2022-01-22,,692,,http://reference.data.gov.uk/id/day/2022-01-22
2022-01-23,2022-01-23,2022-01-23,,693,,http://reference.data.gov.uk/id/day/2022-01-23
2022-01-24,2022-01-24,2022-01-24,,694,,http://reference.data.gov.uk/id/day/2022-01-24
2022-01-25,2022-01-25,2022-01-25,,695,,http://reference.data.gov.uk/id/day/2022-01-25
2022-01-26,2022-01-26,2022-01-26,,696,,http://reference.data.gov.uk/id/day/2022-01-26
2022-01-27,2022-01-27,2022-01-27,,697,,http://reference.data.gov.uk/id/day/2022-01-27
2022-01-28,2022-01-28,2022-01-28,,698,,http://reference.data.gov.uk/id/day/2022-01-28
2022-01-29,2022-01-29,2022-01-29,,699,,http://reference.data.gov.uk/id/day/2022-01-29
2022-01-30,2022-01-30,2022-01-30,,700,,http://reference.data.gov.uk/id/day/2022-01-30
2022-01-31,2022-01-31,2022-01-31,,701,,http://reference.data.gov.uk/id/day/2022-01-31
2022-02-01,2022-02-01,2022-02-01,,702,,http://reference.data.gov.uk/id/day/2022-02-01
2022-02-02,2022-02-02,2022-02-02,,703,,http://reference.data.gov.uk/id/day/2022-02-02
2022-02-03,2022-02-03,2022-02-03,,704,,http://reference.data.gov.uk/id/day/2022-02-03
2022-02-04,2022-02-04,2022-02-04,,705,,http://reference.data.gov.uk/id/day/2022-02-04
2022-02-05,2022-02-05,2022-02-05,,706,,http://reference.data.gov.uk/id/day/2022-02-05
2022-02-06,2022-02-06,2022-02-06,,707,,http://reference.data.gov.uk/id/day/2022-02-06
2022-02-07,2022-02-07,2022-02-07,,708,,http://reference.data.gov.uk/id/day/2022-02-07
2022-02-08,2022-02-08,2022-02-08,,709,,http://reference.data.gov.uk/id/day/2022-02-08
2022-02-09,2022-02-09,2022-02-09,,710,,http://reference.data.gov.uk/id/day/2022-02-09
2022-02-10,2022-02-10,2022-02-10,,711,,http://reference.data.gov.uk/id/day/2022-02-10
2022-02-11,2022-02-11,2022-02-11,,712,,http://reference.data.gov.uk/id/day/2022-02-11
2022-02-12,2022-02-12,2022-02-12,,713,,http://reference.data.gov.uk/id/day/2022-02-12
2022-02-13,2022-02-13,2022-02-13,,714,,http://reference.data.gov.uk/id/day/2022-02-13
2022-02-14,2022-02-14,2022-02-14,,715,,http://reference.data.gov.uk/id/day/2022-02-14
2022-02-15,2022-02-15,2022-02-15,,716,,http://reference.data.gov.uk/id/day/2022-02-15
2022-02-16,2022-02-16,2022-02-16,,717,,http://reference.data.gov.uk/id/day/2022-02-16
2022-02-17,2022-02-17,2022-02-17,,718,,http://reference.data.gov.uk/id/day/2022-02-17
2022-02-18,2022-02-18,2022-02-18,,719,,http://reference.data.gov.uk/id/day/2022-02-18
2022-02-19,2022-02-19,2022-02-19,,720,,http://reference.data.gov.uk/id/day/2022-02-19
2022-02-20,2022-02-20,2022-02-20,,721,,http://reference.data.gov.uk/id/day/2022-02-20
2022-02-21,2022-02-21,2022-02-21,,722,,http://reference.data.gov.uk/id/day/2022-02-21
2022-02-22,2022-02-22,2022-02-22,,723,,http://reference.data.gov.uk/id/day/2022-02-22
2022-02-23,2022-02-23,2022-02-23,,724,,http://reference.data.gov.uk/id/day/2022-02-23
2022-02-24,2022-02-24,2022-02-24,,725,,http://reference.data.gov.uk/id/day/2022-02-24
2022-02-25,2022-02-25,2022-02-25,,726,,http://reference.data.gov.uk/id/day/2022-02-25
2022-02-26,2022-02-26,2022-02-26,,727,,http://reference.data.gov.uk/id/day/2022-02-26
2022-02-27,2022-02-27,2022-02-27,,728,,http://reference.data.gov.uk/id/day/2022-02-27
2022-02-28,2022-02-28,2022-02-28,,729,,http://reference.data.gov.uk/id/day/2022-02-28
2022-03-01,2022-03-01,2022-03-01,,730,,http://reference.data.gov.uk/id/day/2022-03-01
2022-03-02,2022-03-02,2022-03-02,,731,,http://reference.data.gov.uk/id/day/2022-03-02
2022-03-03,2022-03-03,2022-03-03,,732,,http://reference.data.gov.uk/id/day/2022-03-03
2022-03-04,2022-03-04,2022-03-04,,733,,http://reference.data.gov.uk/id/day/2022-03-04
2022-03-05,2022-03-05,2022-03-05,,734,,http://reference.data.gov.uk/id/day/2022-03-05
2022-03-06,2022-03-06,2022-03-06,,735,,http://reference.data.gov.uk/id/day/2022-03-06
2022-03-07,2022-03-07,2022-03-07,,736,,http://reference.data.gov.uk/id/day/2022-03-07
2022-03-08,2022-03-08,2022-03-08,,737,,http://reference.data.gov.uk/id/day/2022-03-08
2022-03-09,2022-03-09,2022-03-09,,738,,http://reference.data.gov.uk/id/day/2022-03-09
2022-03-10,2022-03-10,2022-03-10,,739,,http://reference.data.gov.uk/id/day/2022-03-10
2022-03-11,2022-03-11,2022-03-11,,740,,http://reference.data.gov.uk/id/day/2022-03-11
2022-03-12,2022-03-12,2022-03-12,,741,,http://reference.data.gov.uk/id/day/2022-03-12
2022-03-13,2022-03-13,2022-03-13,,742,,http://reference.data.gov.uk/id/day/2022-03-13
2022-03-14,2022-03-14,2022-03-14,,743,,http://reference.data.gov.uk/id/day/2022-03-14
2022-03-15,2022-03-15,2022-03-15,,744,,http://reference.data.gov.uk/id/day/2022-03-15
2022-03-16,2022-03-16,2022-03-16,,745,,http://reference.data.gov.uk/id/day/2022-03-16
2022-03-17,2022-03-17,2022-03-17,,746,,http://reference.data.gov.uk/id/day/2022-03-17
2022-03-18,2022-03-18,2022-03-18,,747,,http://reference.data.gov.uk/id/day/2022-03-18
2022-03-19,2022-03-19,2022-03-19,,748,,http://reference.data.gov.uk/id/day/2022-03-19
2022-03-20,2022-03-20,2022-03-20,,749,,http://reference.data.gov.uk/id/day/2022-03-20
2022-03-21,2022-03-21,2022-03-21,,750,,http://reference.data.gov.uk/id/day/2022-03-21
2022-03-22,2022-03-22,2022-03-22,,751,,http://reference.data.gov.uk/id/day/2022-03-22
2022-03-23,2022-03-23,2022-03-23,,752,,http://reference.data.gov.uk/id/day/2022-03-23
2022-03-24,2022-03-24,2022-03-24,,753,,http://reference.data.gov.uk/id/day/2022-03-24
2022-03-25,2022-03-25,2022-03-25,,754,,http://reference.data.gov.uk/id/day/2022-03-25
2022-03-26,2022-03-26,2022-03-26,,755,,http://reference.data.gov.uk/id/day/2022-03-26
2022-03-27,2022-03-27,2022-03-27,,756,,http://reference.data.gov.uk/id/day/2022-03-27
2022-03-28,2022-03-28,2022-03-28,,757,,http://reference.data.gov.uk/id/day/2022-03-28
2022-03-29,2022-03-29,2022-03-29,,758,,http://reference.data.gov.uk/id/day/2022-03-29
2022-03-30,2022-03-30,2022-03-30,,759,,http://reference.data.gov.uk/id/day/2022-03-30
2022-03-31,2022-03-31,2022-03-31,,760,,http://reference.data.gov.uk/id/day/2022-03-31
2022-04-01,2022-04-01,2022-04-01,,761,,http://reference.data.gov.uk/id/day/2022-04-01
2022-04-02,2022-04-02,2022-04-02,,762,,http://reference.data.gov.uk/id/day/2022-04-02
2022-04-03,2022-04-03,2022-04-03,,763,,http://reference.data.gov.uk/id/day/2022-04-03
2022-04-04,2022-04-04,2022-04-04,,764,,http://reference.data.gov.uk/id/day/2022-04-04
2022-04-05,2022-04-05,2022-04-05,,765,,http://reference.data.gov.uk/id/day/2022-04-05
2022-04-06,2022-04-06,2022-04-06,,766,,http://reference.data.gov.uk/id/day/2022-04-06
2022-04-07,2022-04-07,2022-04-07,,767,,http://reference.data.gov.uk/id/day/2022-04-07
2022-04-08,2022-04-08,2022-04-08,,768,,http://reference.data.gov.uk/id/day/2022-04-08
2022-04-09,2022-04-09,2022-04-09,,769,,http://reference.data.gov.uk/id/day/2022-04-09
2022-04-10,2022-04-10,2022-04-10,,770,,http://reference.data.gov.uk/id/day/2022-04-10
2022-04-11,2022-04-11,2022-04-11,,771,,http://reference.data.gov.uk/id/day/2022-04-11
2022-04-12,2022-04-12,2022-04-12,,772,,http://reference.data.gov.uk/id/day/2022-04-12
2022-04-13,2022-04-13,2022-04-13,,773,,http://reference.data.gov.uk/id/day/2022-04-13
2022-04-14,2022-04-14,2022-04-14,,774,,http://reference.data.gov.uk/id/day/2022-04-14
2022-04-15,2022-04-15,2022-04-15,,775,,http://reference.data.gov.uk/id/day/2022-04-15
2022-04-16,2022-04-16,2022-04-16,,776,,http://reference.data.gov.uk/id/day/2022-04-16
2022-04-17,2022-04-17,2022-04-17,,777,,http://reference.data.gov.uk/id/day/2022-04-17
2022-04-18,2022-04-18,2022-04-18,,778,,http://reference.data.gov.uk/id/day/2022-04-18
2022-04-19,2022-04-19,2022-04-19,,779,,http://reference.data.gov.uk/id/day/2022-04-19
2022-04-20,2022-04-20,2022-04-20,,780,,http://reference.data.gov.uk/id/day/2022-04-20
2022-04-21,2022-04-21,2022-04-21,,781,,http://reference.data.gov.uk/id/day/2022-04-21
2022-04-22,2022-04-22,2022-04-22,,782,,http://reference.data.gov.uk/id/day/2022-04-22
2022-04-23,2022-04-23,2022-04-23,,783,,http://reference.data.gov.uk/id/day/2022-04-23
2022-04-24,2022-04-24,2022-04-24,,784,,http://reference.data.gov.uk/id/day/2022-04-24
2022-04-25,2022-04-25,2022-04-25,,785,,http://reference.data.gov.uk/id/day/2022-04-25
2022-04-26,2022-04-26,2022-04-26,,786,,http://reference.data.gov.uk/id/day/2022-04-26
2022-04-27,2022-04-27,2022-04-27,,787,,http://reference.data.gov.uk/id/day/2022-04-27
2022-04-28,2022-04-28,2022-04-28,,788,,http://reference.data.gov.uk/id/day/2022-04-28
2022-04-29,2022-04-29,2022-04-29,,789,,http://reference.data.gov.uk/id/day/2022-04-29
2022-04-30,2022-04-30,2022-04-30,,790,,http://reference.data.gov.uk/id/day/2022-04-30
2022-05-01,2022-05-01,2022-05-01,,791,,http://reference.data.gov.uk/id/day/2022-05-01
2022-05-02,2022-05-02,2022-05-02,,792,,http://reference.data.gov.uk/id/day/2022-05-02
2022-05-03,2022-05-03,2022-05-03,,793,,http://reference.data.gov.uk/id/day/2022-05-03
2022-05-04,2022-05-04,2022-05-04,,794,,http://reference.data.gov.uk/id/day/2022-05-04
2022-05-05,2022-05-05,2022-05-05,,795,,http://reference.data.gov.uk/id/day/2022-05-05
2022-05-06,2022-05-06,2022-05-06,,796,,http://reference.data.gov.uk/id/day/2022-05-06
2022-05-07,2022-05-07,2022-05-07,,797,,http://reference.data.gov.uk/id/day/2022-05-07
2022-05-08,2022-05-08,2022-05-08,,798,,http://reference.data.gov.uk/id/day/2022-05-08
2022-05-09,2022-05-09,2022-05-09,,799,,http://reference.data.gov.uk/id/day/2022-05-09
2022-05-10,2022-05-10,2022-05-10,,800,,http://reference.data.gov.uk/id/day/2022-05-10
2022-05-11,2022-05-11,2022-05-11,,801,,http://reference.data.gov.uk/id/day/2022-05-11
2022-05-12,2022-05-12,2022-05-12,,802,,http://reference.data.gov.uk/id/day/2022-05-12
2022-05-13,2022-05-13,2022-05-13,,803,,http://reference.data.gov.uk/id/day/2022-05-13
2022-05-14,2022-05-14,2022-05-14,,804,,http://reference.data.gov.uk/id/day/2022-05-14
2022-05-15,2022-05-15,2022-05-15,,805,,http://reference.data.gov.uk/id/day/2022-05-15
2022-05-16,2022-05-16,2022-05-16,,806,,http://reference.data.gov.uk/id/day/2022-05-16
2022-05-17,2022-05-17,2022-05-17,,807,,http://reference.data.gov.uk/id/day/2022-05-17
2022-05-18,2022-05-18,2022-05-18,,808,,http://reference.data.gov.uk/id/day/2022-05-18
2022-05-19,2022-05-19,2022-05-19,,809,,http://reference.data.gov.uk/id/day/2022-05-19
2022-05-20,2022-05-20,2022-05-20,,810,,http://reference.data.gov.uk/id/day/2022-05-20
2022-05-21,2022-05-21,2022-05-21,,811,,http://reference.data.gov.uk/id/day/2022-05-21
2022-05-22,2022-05-22,2022-05-22,,812,,http://reference.data.gov.uk/id/day/2022-05-22
2022-05-23,2022-05-23,2022-05-23,,813,,http://reference.data.gov.uk/id/day/2022-05-23
2022-05-24,2022-05-24,2022-05-24,,814,,http://reference.data.gov.uk/id/day/2022-05-24
2022-05-25,2022-05-25,2022-05-25,,815,,http://reference.data.gov.uk/id/day/2022-05-25
2022-05-26,2022-05-26,2022-05-26,,816,,http://reference.data.gov.uk/id/day/2022-05-26
2022-05-27,2022-05-27,2022-05-27,,817,,http://reference.data.gov.uk/id/day/2022-05-27
2022-05-28,2022-05-28,2022-05-28,,818,,http://reference.data.gov.uk/id/day/2022-05-28
2022-05-29,2022-05-29,2022-05-29,,819,,http://reference.data.gov.uk/id/day/2022-05-29
2022-05-30,2022-05-30,2022-05-30,,820,,http://reference.data.gov.uk/id/day/2022-05-30
2022-05-31,2022-05-31,2022-05-31,,821,,http://reference.data.gov.uk/id/day/2022-05-31
2022-06-01,2022-06-01,2022-06-01,,822,,http://reference.data.gov.uk/id/day/2022-06-01
2022-06-02,2022-06-02,2022-06-02,,823,,http://reference.data.gov.uk/id/day/2022-06-02
2022-06-03,2022-06-03,2022-06-03,,824,,http://reference.data.gov.uk/id/day/2022-06-03
2022-06-04,2022-06-04,2022-06-04,,825,,http://reference.data.gov.uk/id/day/2022-06-04
2022-06-05,2022-06-05,2022-06-05,,826,,http://reference.data.gov.uk/id/day/2022-06-05
2022-06-06,2022-06-06,2022-06-06,,827,,http://reference.data.gov.uk/id/day/2022-06-06
2022-06-07,2022-06-07,2022-06-07,,828,,http://reference.data.gov.uk/id/day/2022-06-07
2022-06-08,2022-06-08,2022-06-08,,829,,http://reference.data.gov.uk/id/day/2022-06-08
2022-06-09,2022-06-09,2022-06-09,,830,,http://reference.data.gov.uk/id/day/2022-06-09
2022-06-10,2022-06-10,2022-06-10,,831,,http://reference.data.gov.uk/id/day/2022-06-10
2022-06-11,2022-06-11,2022-06-11,,832,,http://reference.data.gov.uk/id/day/2022-06-11
2022-06-12,2022-06-12,2022-06-12,,833,,http://reference.data.gov.uk/id/day/2022-06-12
2022-06-13,2022-06-13,2022-06-13,,834,,http://reference.data.gov.uk/id/day/2022-06-13
2022-06-14,2022-06-14,2022-06-14,,835,,http://reference.data.gov.uk/id/day/2022-06-14
2022-06-15,2022-06-15,2022-06-15,,836,,http://reference.data.gov.uk/id/day/2022-06-15
2022-06-16,2022-06-16,2022-06-16,,837,,http://reference.data.gov.uk/id/day/2022-06-16
2022-06-17,2022-06-17,2022-06-17,,838,,http://reference.data.gov.uk/id/day/2022-06-17
2022-06-18,2022-06-18,2022-06-18,,839,,http://reference.data.gov.uk/id/day/2022-06-18
2022-06-19,2022-06-19,2022-06-19,,840,,http://reference.data.gov.uk/id/day/2022-06-19
2022-06-20,2022-06-20,2022-06-20,,841,,http://reference.data.gov.uk/id/day/2022-06-20
2022-06-21,2022-06-21,2022-06-21,,842,,http://reference.data.gov.uk/id/day/2022-06-21
2022-06-22,2022-06-22,2022-06-22,,843,,http://reference.data.gov.uk/id/day/2022-06-22
2022-06-23,2022-06-23,2022-06-23,,844,,http://reference.data.gov.uk/id/day/2022-06-23
2022-06-24,2022-06-24,2022-06-24,,845,,http://reference.data.gov.uk/id/day/2022-06-24
2022-06-25,2022-06-25,2022-06-25,,846,,http://reference.data.gov.uk/id/day/2022-06-25
2022-06-26,2022-06-26,2022-06-26,,847,,http://reference.data.gov.uk/id/day/2022-06-26
2022-06-27,2022-06-27,2022-06-27,,848,,http://reference.data.gov.uk/id/day/2022-06-27
2022-06-28,2022-06-28,2022-06-28,,849,,http://reference.data.gov.uk/id/day/2022-06-28
2022-06-29,2022-06-29,2022-06-29,,850,,http://reference.data.gov.uk/id/day/2022-06-29
